SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER,SEASON,AGE,INJURY_COUNT,INJURY_NEXT,MIN_ROLLING_10,CONTACT_RATE
22023,1629060,0022301127,2024-04-06,LAL vs. CLE,W,27,3,9,0.333,1,5,0.2,0,2,0.0,0,5,5,0,0,1,1,0,7,-7,1,Rui Hachimura,2023-24,28,0,0,30.3,2
22023,1629060,0022301143,2024-04-07,LAL vs. MIN,L,36,11,17,0.647,4,5,0.8,4,4,1.0,2,4,6,1,0,0,0,3,30,1,1,Rui Hachimura,2023-24,28,0,0,31.3,7
22023,1629060,0022301155,2024-04-09,LAL vs. GSW,L,31,7,21,0.333,2,7,0.286,4,4,1.0,2,9,11,2,1,2,0,0,20,-6,1,Rui Hachimura,2023-24,28,0,0,32.0,4
22023,1629060,0022301177,2024-04-12,LAL @ MEM,W,29,5,6,0.833,2,3,0.667,2,2,1.0,2,3,5,1,1,0,1,1,14,-17,1,Rui Hachimura,2023-24,28,0,0,31.9,3
22023,1629060,0022301195,2024-04-14,LAL @ NOP,W,34,5,10,0.5,1,4,0.25,0,0,0.0,1,6,7,4,2,0,1,1,11,10,1,Rui Hachimura,2023-24,28,0,0,31.4,1
22024,1629060,0022400225,2024-11-13,LAL vs. MEM,W,36,6,7,0.857,3,4,0.75,4,5,0.8,3,4,7,3,1,1,1,1,19,7,1,Rui Hachimura,2024-25,28,0,0,33.9,6
22024,1629060,0022400270,2024-11-23,LAL vs. DEN,L,22,4,7,0.571,2,4,0.5,0,0,0.0,1,1,2,3,1,0,0,1,10,-13,1,Rui Hachimura,2024-25,28,0,0,32.6,1
22024,1629060,0022400039,2024-11-26,LAL @ PHX,L,23,3,8,0.375,1,4,0.25,0,0,0.0,0,1,1,1,0,0,0,1,7,-10,1,Rui Hachimura,2024-25,28,0,0,31.0,1
22024,1629060,0022400296,2024-11-27,LAL @ SAS,W,26,5,9,0.556,2,4,0.5,4,4,1.0,2,3,5,2,0,1,0,3,16,-1,1,Rui Hachimura,2024-25,28,0,0,29.9,7
22024,1629060,0022400048,2024-11-29,LAL vs. OKC,L,30,4,7,0.571,0,1,0.0,0,0,0.0,3,2,5,2,1,2,1,1,8,-8,1,Rui Hachimura,2024-25,28,0,0,29.8,1
22024,1629060,0022400311,2024-12-01,LAL @ UTA,W,40,5,11,0.455,2,8,0.25,1,2,0.5,3,4,7,3,2,0,0,4,13,-2,1,Rui Hachimura,2024-25,28,0,0,31.0,6
22024,1629060,0022400318,2024-12-02,LAL @ MIN,L,29,4,5,0.8,0,1,0.0,2,2,1.0,1,3,4,2,2,0,2,2,10,-11,1,Rui Hachimura,2024-25,28,0,0,30.6,4
22024,1629060,0022400321,2024-12-04,LAL @ MIA,L,26,6,7,0.857,1,2,0.5,1,1,1.0,0,3,3,1,0,1,1,0,14,-27,1,Rui Hachimura,2024-25,28,0,0,29.7,1
22024,1629060,0022400334,2024-12-06,LAL @ ATL,L,41,5,6,0.833,2,2,1.0,0,0,0.0,2,7,9,1,2,2,0,2,12,5,1,Rui Hachimura,2024-25,28,0,0,30.5,2
22024,1629060,0022400358,2024-12-08,LAL vs. POR,W,39,9,13,0.692,3,5,0.6,2,2,1.0,1,4,5,2,4,1,1,3,23,31,1,Rui Hachimura,2024-25,28,0,0,31.2,5
22024,1629060,0022401210,2024-12-13,LAL @ MIN,L,39,4,13,0.308,0,2,0.0,1,2,0.5,2,5,7,3,2,0,3,2,9,-18,1,Rui Hachimura,2024-25,28,0,0,31.5,4
22024,1629060,0022401220,2024-12-15,LAL vs. MEM,W,38,2,5,0.4,0,1,0.0,4,6,0.667,1,5,6,1,1,1,3,5,8,13,1,Rui Hachimura,2024-25,28,0,0,33.1,11
22024,1629060,0022400372,2024-12-19,LAL @ SAC,W,37,3,9,0.333,1,4,0.25,3,4,0.75,1,4,5,2,0,1,4,1,10,21,1,Rui Hachimura,2024-25,28,0,0,34.5,5
22024,1629060,0022400376,2024-12-21,LAL @ SAC,W,38,4,8,0.5,1,5,0.2,0,0,0.0,3,8,11,1,1,1,0,2,9,10,1,Rui Hachimura,2024-25,28,0,0,35.7,2
22024,1629060,0022400404,2024-12-23,LAL vs. DET,L,29,3,8,0.375,0,2,0.0,4,4,1.0,0,1,1,1,1,0,1,1,10,-5,1,Rui Hachimura,2024-25,28,0,0,35.6,5
22024,1629060,0022400408,2024-12-25,LAL @ GSW,W,39,6,12,0.5,5,7,0.714,1,1,1.0,1,3,4,1,0,1,1,4,18,-5,1,Rui Hachimura,2024-25,28,0,0,35.5,5
22024,1629060,0022400435,2024-12-28,LAL vs. SAC,W,34,7,11,0.636,4,5,0.8,3,3,1.0,0,4,4,0,1,2,1,1,21,-1,1,Rui Hachimura,2024-25,28,0,0,36.0,4
22024,1629060,0022400454,2024-12-31,LAL vs. CLE,L,30,3,10,0.3,0,3,0.0,1,2,0.5,3,2,5,0,1,0,1,1,7,-17,1,Rui Hachimura,2024-25,28,0,0,36.4,3
22024,1629060,0022400468,2025-01-02,LAL vs. POR,W,23,2,6,0.333,0,4,0.0,2,2,1.0,1,3,4,3,0,0,2,1,6,-3,1,Rui Hachimura,2024-25,28,0,0,34.6,3
22024,1629060,0022400477,2025-01-03,LAL vs. ATL,W,24,6,9,0.667,1,3,0.333,0,1,0.0,3,5,8,1,0,1,1,2,13,10,1,Rui Hachimura,2024-25,28,0,0,33.1,3
22024,1629060,0022400491,2025-01-05,LAL @ HOU,L,28,5,9,0.556,3,6,0.5,0,2,0.0,1,0,1,0,0,0,1,2,13,4,1,Rui Hachimura,2024-25,28,0,0,32.0,4
22024,1629060,0022400504,2025-01-07,LAL @ DAL,L,26,3,5,0.6,0,2,0.0,0,0,0.0,1,0,1,2,1,0,1,2,6,-8,1,Rui Hachimura,2024-25,28,0,0,30.8,2
22024,1629060,0022400552,2025-01-13,LAL vs. SAS,L,30,3,6,0.5,3,4,0.75,0,0,0.0,0,3,3,1,2,0,1,1,9,-16,1,Rui Hachimura,2024-25,28,0,0,30.1,1
22024,1629060,0022400570,2025-01-15,LAL vs. MIA,W,33,9,15,0.6,2,5,0.4,3,4,0.75,2,6,8,1,1,0,2,2,23,10,1,Rui Hachimura,2024-25,28,0,0,29.6,6
22024,1629060,0022400585,2025-01-17,LAL vs. BKN,W,32,4,10,0.4,1,4,0.25,1,1,1.0,3,3,6,4,1,0,1,0,10,3,1,Rui Hachimura,2024-25,28,0,0,29.9,1
22024,1629060,0022400596,2025-01-19,LAL @ LAC,L,33,9,14,0.643,1,3,0.333,0,1,0.0,1,6,7,1,0,0,0,1,19,-13,1,Rui Hachimura,2024-25,28,0,0,29.3,2
22024,1629060,0022400610,2025-01-21,LAL vs. WAS,W,26,4,10,0.4,0,2,0.0,1,2,0.5,0,5,5,0,1,0,0,2,9,13,1,Rui Hachimura,2024-25,28,0,0,28.5,4
22024,1629060,0022400629,2025-01-23,LAL vs. BOS,W,28,3,9,0.333,2,5,0.4,2,2,1.0,2,5,7,2,1,0,0,1,10,12,1,Rui Hachimura,2024-25,28,0,0,28.3,3
22024,1629060,0022400660,2025-01-28,LAL @ PHI,L,24,6,9,0.667,1,3,0.333,0,0,0.0,0,2,2,1,0,0,1,2,13,-8,1,Rui Hachimura,2024-25,28,0,0,28.4,2
22024,1629060,0022400674,2025-01-30,LAL @ WAS,W,26,9,12,0.75,4,5,0.8,0,0,0.0,0,4,4,0,1,1,1,1,22,21,1,Rui Hachimura,2024-25,28,0,0,28.6,1
22024,1629060,0022400692,2025-02-01,LAL @ NYK,W,38,8,12,0.667,3,6,0.5,2,2,1.0,0,3,3,2,1,1,1,1,21,13,1,Rui Hachimura,2024-25,28,0,0,29.6,3
22024,1629060,0022400715,2025-02-04,LAL @ LAC,W,34,7,14,0.5,4,8,0.5,2,2,1.0,2,4,6,2,0,0,0,3,20,15,1,Rui Hachimura,2024-25,28,0,0,30.4,5
22024,1629060,0022400731,2025-02-06,LAL vs. GSW,W,39,4,9,0.444,1,5,0.2,2,4,0.5,0,4,4,3,0,0,0,3,11,12,1,Rui Hachimura,2024-25,28,0,0,31.3,7
22024,1629060,0022400742,2025-02-08,LAL vs. IND,W,33,8,13,0.615,2,3,0.667,6,6,1.0,1,8,9,0,1,0,1,3,24,4,1,Rui Hachimura,2024-25,28,0,0,31.3,9
22024,1629060,0022400768,2025-02-10,LAL vs. UTA,W,29,8,14,0.571,3,6,0.5,2,2,1.0,2,4,6,0,2,0,1,4,21,16,1,Rui Hachimura,2024-25,28,0,0,31.0,6
22024,1629060,0022400781,2025-02-12,LAL @ UTA,L,30,8,15,0.533,3,5,0.6,0,1,0.0,0,3,3,1,0,0,1,0,19,-16,1,Rui Hachimura,2024-25,28,0,0,30.7,1
22024,1629060,0022400524,2025-02-19,LAL vs. CHA,L,39,7,16,0.438,1,8,0.125,2,4,0.5,2,6,8,3,1,0,1,1,17,-1,1,Rui Hachimura,2024-25,28,0,0,32.0,5
22024,1629060,0022400796,2025-02-20,LAL @ POR,W,35,3,7,0.429,0,3,0.0,0,0,0.0,4,8,12,1,0,1,1,2,6,0,1,Rui Hachimura,2024-25,28,0,0,32.7,2
22024,1629060,0022400808,2025-02-22,LAL @ DEN,W,36,7,12,0.583,4,9,0.444,3,4,0.75,0,0,0,4,1,0,0,2,21,14,1,Rui Hachimura,2024-25,28,0,0,33.9,6
22024,1629060,0022400835,2025-02-25,LAL vs. DAL,W,38,6,12,0.5,2,6,0.333,1,2,0.5,1,5,6,0,0,2,1,1,15,19,1,Rui Hachimura,2024-25,28,0,0,35.1,3
22024,1629060,0022400849,2025-02-27,LAL vs. MIN,W,18,2,6,0.333,1,4,0.25,0,0,0.0,1,2,3,2,0,0,0,0,5,21,1,Rui Hachimura,2024-25,28,0,0,33.1,0
22024,1629060,0022401028,2025-03-22,LAL vs. CHI,L,18,2,6,0.333,1,4,0.25,0,0,0.0,0,2,2,0,1,0,0,0,5,-4,1,Rui Hachimura,2024-25,28,0,0,31.5,0
22024,1629060,0022401038,2025-03-24,LAL @ ORL,L,24,2,4,0.5,0,2,0.0,1,2,0.5,1,2,3,0,1,0,1,1,5,-1,1,Rui Hachimura,2024-25,28,0,0,30.0,3
22024,1629060,0022401055,2025-03-26,LAL @ IND,W,28,4,5,0.8,4,4,1.0,2,2,1.0,0,4,4,1,0,0,1,2,14,-2,1,Rui Hachimura,2024-25,28,0,0,29.5,4
22024,1629060,0022401078,2025-03-29,LAL @ MEM,W,28,5,8,0.625,3,5,0.6,0,0,0.0,0,3,3,0,0,1,0,1,13,-3,1,Rui Hachimura,2024-25,28,0,0,29.4,1
22024,1629060,0022401096,2025-03-31,LAL vs. HOU,W,31,3,10,0.3,1,6,0.167,0,0,0.0,0,2,2,0,2,0,0,1,7,0,1,Rui Hachimura,2024-25,28,0,0,29.5,1
22024,1629060,0022401117,2025-04-03,LAL vs. GSW,L,34,9,15,0.6,3,6,0.5,3,4,0.75,3,3,6,3,0,0,1,2,24,-1,1,Rui Hachimura,2024-25,28,0,0,29.0,6
22024,1629060,0022401135,2025-04-06,LAL @ OKC,W,32,4,10,0.4,2,6,0.333,1,1,1.0,2,5,7,1,0,1,1,3,11,8,1,Rui Hachimura,2024-25,28,0,0,28.7,4
22024,1629060,0022401159,2025-04-09,LAL @ DAL,W,38,5,10,0.5,3,7,0.429,2,2,1.0,0,2,2,2,1,0,1,2,15,21,1,Rui Hachimura,2024-25,28,0,0,28.9,4
22024,1629060,0022401185,2025-04-11,LAL vs. HOU,W,32,6,8,0.75,1,2,0.5,3,4,0.75,0,5,5,1,0,0,0,2,16,15,1,Rui Hachimura,2024-25,28,0,0,28.3,6
22022,1629028,0022200177,2022-11-11,PHX @ ORL,L,26,7,12,0.583,0,1,0.0,0,0,0.0,1,4,5,1,2,1,1,0,14,-23,1,DeAndre Ayton,2022-23,27,0,0,26.6,0
22022,1629028,0022200202,2022-11-14,PHX @ MIA,L,34,8,10,0.8,0,1,0.0,0,0,0.0,8,4,12,2,1,0,3,5,16,-8,1,DeAndre Ayton,2022-23,27,0,0,27.0,5
22022,1629028,0022200220,2022-11-16,PHX vs. GSW,W,32,7,14,0.5,0,0,0.0,0,0,0.0,2,5,7,2,0,0,4,3,14,16,1,DeAndre Ayton,2022-23,27,0,0,26.4,3
22022,1629028,0022200232,2022-11-18,PHX @ UTA,L,37,7,12,0.583,0,1,0.0,3,3,1.0,5,5,10,8,0,3,2,3,17,0,1,DeAndre Ayton,2022-23,27,0,0,27.2,6
22022,1629028,0022200240,2022-11-20,PHX vs. NYK,W,27,6,9,0.667,0,1,0.0,1,5,0.2,4,7,11,4,1,0,0,3,13,6,1,DeAndre Ayton,2022-23,27,0,0,27.4,8
22022,1629028,0022200259,2022-11-22,PHX vs. LAL,W,32,7,11,0.636,0,1,0.0,0,0,0.0,1,14,15,2,1,0,0,4,14,9,1,DeAndre Ayton,2022-23,27,0,0,29.8,4
22022,1629028,0022200283,2022-11-25,PHX vs. DET,W,30,11,13,0.846,0,0,0.0,6,7,0.857,2,10,12,1,0,2,0,0,28,13,1,DeAndre Ayton,2022-23,27,0,0,29.8,7
22022,1629028,0022200289,2022-11-26,PHX vs. UTA,W,34,11,19,0.579,0,0,0.0,7,9,0.778,9,12,21,3,1,2,2,1,29,-4,1,DeAndre Ayton,2022-23,27,0,0,31.6,10
22022,1629028,0022200307,2022-11-28,PHX @ SAC,W,35,8,10,0.8,0,0,0.0,1,2,0.5,3,9,12,1,0,0,1,3,17,7,1,DeAndre Ayton,2022-23,27,0,0,32.0,5
22022,1629028,0022200321,2022-11-30,PHX vs. CHI,W,31,11,17,0.647,0,1,0.0,8,9,0.889,2,12,14,3,0,2,1,4,30,17,1,DeAndre Ayton,2022-23,27,0,0,31.8,13
22022,1629028,0022200334,2022-12-02,PHX vs. HOU,L,30,4,7,0.571,0,0,0.0,0,0,0.0,2,4,6,2,1,1,5,3,8,3,1,DeAndre Ayton,2022-23,27,0,0,32.2,3
22022,1629028,0022200345,2022-12-04,PHX @ SAS,W,25,10,14,0.714,1,1,1.0,4,5,0.8,2,8,10,3,0,0,2,1,25,30,1,DeAndre Ayton,2022-23,27,0,0,31.3,6
22022,1629028,0022200358,2022-12-05,PHX @ DAL,L,27,9,11,0.818,0,0,0.0,2,4,0.5,1,7,8,1,0,3,1,2,20,-15,1,DeAndre Ayton,2022-23,27,0,0,30.8,6
22022,1629028,0022200373,2022-12-07,PHX vs. BOS,L,24,4,7,0.571,0,0,0.0,0,0,0.0,2,5,7,2,1,0,4,1,8,-28,1,DeAndre Ayton,2022-23,27,0,0,29.5,1
22022,1629028,0022200384,2022-12-09,PHX @ NOP,L,40,11,15,0.733,0,0,0.0,3,5,0.6,4,10,14,2,1,1,3,3,25,-11,1,DeAndre Ayton,2022-23,27,0,0,30.8,8
22022,1629028,0022200395,2022-12-11,PHX @ NOP,L,33,13,18,0.722,0,0,0.0,2,3,0.667,6,6,12,5,0,1,1,6,28,-17,1,DeAndre Ayton,2022-23,27,0,0,30.9,9
22022,1629028,0022200411,2022-12-13,PHX @ HOU,L,15,2,10,0.2,0,1,0.0,1,1,1.0,3,0,3,0,0,0,1,2,5,-17,1,DeAndre Ayton,2022-23,27,0,0,29.4,3
22022,1629028,0022200459,2022-12-19,PHX vs. LAL,W,26,9,11,0.818,1,1,1.0,2,4,0.5,4,7,11,0,0,1,3,0,21,11,1,DeAndre Ayton,2022-23,27,0,0,28.6,4
22022,1629028,0022200464,2022-12-20,PHX vs. WAS,L,32,12,20,0.6,0,0,0.0,6,6,1.0,4,9,13,0,0,1,4,5,30,-16,1,DeAndre Ayton,2022-23,27,0,0,28.3,11
22022,1629028,0022200490,2022-12-23,PHX vs. MEM,L,21,9,12,0.75,0,1,0.0,0,2,0.0,1,4,5,0,0,0,0,4,18,-11,1,DeAndre Ayton,2022-23,27,0,0,27.3,6
22022,1629028,0022200497,2022-12-25,PHX @ DEN,L,38,9,18,0.5,1,1,1.0,3,4,0.75,3,13,16,2,2,2,6,3,22,-13,1,DeAndre Ayton,2022-23,27,0,0,28.1,7
22022,1629028,0022200510,2022-12-27,PHX @ MEM,W,27,6,12,0.5,0,0,0.0,3,3,1.0,1,9,10,0,0,1,1,3,15,17,1,DeAndre Ayton,2022-23,27,0,0,28.3,6
22022,1629028,0022200516,2022-12-28,PHX @ WAS,L,36,14,22,0.636,1,1,1.0,2,2,1.0,6,1,7,3,2,0,2,3,31,-6,1,DeAndre Ayton,2022-23,27,0,0,29.2,5
22022,1629028,0022200531,2022-12-30,PHX @ TOR,L,31,2,10,0.2,0,0,0.0,0,0,0.0,1,6,7,3,0,0,2,2,4,-18,1,DeAndre Ayton,2022-23,27,0,0,29.9,2
22022,1629028,0022200550,2023-01-02,PHX @ NYK,L,29,6,13,0.462,0,1,0.0,0,0,0.0,0,5,5,2,1,0,3,1,12,-24,1,DeAndre Ayton,2022-23,27,0,0,28.8,1
22022,1629028,0022200565,2023-01-04,PHX @ CLE,L,37,7,12,0.583,0,1,0.0,1,2,0.5,2,16,18,1,1,0,3,2,15,-5,1,DeAndre Ayton,2022-23,27,0,0,29.2,4
22022,1629028,0022200589,2023-01-06,PHX vs. MIA,L,36,10,20,0.5,0,1,0.0,3,4,0.75,2,12,14,2,0,0,3,2,23,-3,1,DeAndre Ayton,2022-23,27,0,0,31.3,6
22022,1629028,0022200603,2023-01-08,PHX vs. CLE,L,30,6,16,0.375,0,0,0.0,2,2,1.0,3,8,11,6,0,1,0,2,14,-5,1,DeAndre Ayton,2022-23,27,0,0,31.7,4
22022,1629028,0022200637,2023-01-13,PHX @ MIN,L,31,5,18,0.278,0,1,0.0,1,2,0.5,3,8,11,4,0,0,2,2,11,-11,1,DeAndre Ayton,2022-23,27,0,0,31.6,4
22022,1629028,0022200663,2023-01-16,PHX @ MEM,L,30,8,11,0.727,0,0,0.0,2,2,1.0,1,4,5,1,0,0,2,4,18,-14,1,DeAndre Ayton,2022-23,27,0,0,32.5,6
22022,1629028,0022200681,2023-01-19,PHX vs. BKN,W,32,11,20,0.55,0,0,0.0,2,6,0.333,2,12,14,4,1,0,3,5,24,1,1,DeAndre Ayton,2022-23,27,0,0,31.9,11
22022,1629028,0022200734,2023-01-26,PHX vs. DAL,L,31,6,20,0.3,0,1,0.0,7,10,0.7,7,13,20,2,0,2,2,3,19,-1,1,DeAndre Ayton,2022-23,27,0,0,32.3,13
22022,1629028,0022200748,2023-01-28,PHX @ SAS,W,37,11,20,0.55,0,0,0.0,1,2,0.5,1,7,8,3,1,0,2,3,23,2,1,DeAndre Ayton,2022-23,27,0,0,32.4,5
22022,1629028,0022200762,2023-01-30,PHX vs. TOR,W,31,9,17,0.529,0,0,0.0,4,4,1.0,5,8,13,2,0,0,1,2,22,1,1,DeAndre Ayton,2022-23,27,0,0,32.4,6
22022,1629028,0022200777,2023-02-01,PHX vs. ATL,L,27,9,12,0.75,0,0,0.0,2,3,0.667,1,8,9,0,0,0,0,0,20,-26,1,DeAndre Ayton,2022-23,27,0,0,32.2,3
22022,1629028,0022200788,2023-02-03,PHX @ BOS,W,35,7,13,0.538,0,0,0.0,0,1,0.0,2,8,10,5,0,1,3,2,14,-6,1,DeAndre Ayton,2022-23,27,0,0,32.0,3
22022,1629028,0022200794,2023-02-04,PHX @ DET,W,31,13,15,0.867,0,0,0.0,5,6,0.833,3,13,16,2,0,1,0,3,31,20,1,DeAndre Ayton,2022-23,27,0,0,31.5,9
22022,1629028,0022200817,2023-02-07,PHX @ BKN,W,35,14,18,0.778,0,0,0.0,7,8,0.875,6,9,15,0,1,0,1,3,35,12,1,DeAndre Ayton,2022-23,27,0,0,32.0,11
22022,1629028,0022200832,2023-02-09,PHX @ ATL,L,30,10,15,0.667,0,0,0.0,3,4,0.75,0,2,2,2,1,2,1,3,23,-9,1,DeAndre Ayton,2022-23,27,0,0,31.9,7
22022,1629028,0022200836,2023-02-10,PHX @ IND,W,30,9,14,0.643,0,0,0.0,4,4,1.0,4,7,11,2,2,1,1,2,22,23,1,DeAndre Ayton,2022-23,27,0,0,31.9,6
22022,1629028,0022200870,2023-02-14,PHX vs. SAC,W,37,13,17,0.765,0,0,0.0,3,4,0.75,3,8,11,2,4,2,1,2,29,21,1,DeAndre Ayton,2022-23,27,0,0,32.4,6
22022,1629028,0022200885,2023-02-16,PHX vs. LAC,L,32,8,13,0.615,0,0,0.0,2,2,1.0,0,6,6,0,0,1,1,4,18,-11,1,DeAndre Ayton,2022-23,27,0,0,32.5,6
22022,1629028,0022200899,2023-02-24,PHX vs. OKC,W,31,6,11,0.545,0,0,0.0,2,2,1.0,3,8,11,0,1,2,2,5,14,-2,1,DeAndre Ayton,2022-23,27,0,0,31.9,7
22022,1629028,0022200910,2023-02-26,PHX @ MIL,L,35,11,21,0.524,0,0,0.0,0,0,0.0,3,8,11,0,0,2,1,3,22,-1,1,DeAndre Ayton,2022-23,27,0,0,32.3,3
22022,1629028,0022200933,2023-03-01,PHX @ CHA,W,33,7,10,0.7,0,0,0.0,2,2,1.0,1,15,16,4,0,1,1,5,16,9,1,DeAndre Ayton,2022-23,27,0,0,32.9,7
22022,1629028,0022200950,2023-03-03,PHX @ CHI,W,27,2,4,0.5,0,0,0.0,3,4,0.75,1,2,3,0,1,0,0,4,7,11,1,DeAndre Ayton,2022-23,27,0,0,32.1,8
22022,1629028,0022200962,2023-03-05,PHX @ DAL,W,34,4,6,0.667,0,0,0.0,1,2,0.5,2,14,16,0,1,1,2,5,9,4,1,DeAndre Ayton,2022-23,27,0,0,32.4,7
22022,1629028,0022200990,2023-03-08,PHX vs. OKC,W,24,5,9,0.556,0,0,0.0,2,2,1.0,1,7,8,2,0,1,0,0,12,29,1,DeAndre Ayton,2022-23,27,0,0,31.3,2
22022,1629028,0022201013,2023-03-11,PHX vs. SAC,L,37,9,15,0.6,0,0,0.0,4,5,0.8,2,10,12,0,1,2,1,2,22,0,1,DeAndre Ayton,2022-23,27,0,0,32.0,7
22022,1629028,0022201025,2023-03-13,PHX @ GSW,L,35,13,19,0.684,0,0,0.0,1,1,1.0,3,9,12,1,1,0,3,0,27,-8,1,DeAndre Ayton,2022-23,27,0,0,32.5,1
22022,1629028,0022201033,2023-03-14,PHX vs. MIL,L,25,8,19,0.421,0,1,0.0,0,0,0.0,2,6,8,0,0,0,2,5,16,-15,1,DeAndre Ayton,2022-23,27,0,0,31.3,5
22022,1629028,0022201046,2023-03-16,PHX vs. ORL,W,35,6,12,0.5,0,0,0.0,4,4,1.0,0,7,7,0,0,1,1,3,16,1,1,DeAndre Ayton,2022-23,27,0,0,31.6,7
22022,1629028,0022201125,2023-03-27,PHX @ UTA,W,30,5,10,0.5,0,0,0.0,4,4,1.0,2,6,8,0,0,0,1,1,14,-3,1,DeAndre Ayton,2022-23,27,0,0,31.5,5
22022,1629028,0022201144,2023-03-29,PHX vs. MIN,W,29,5,9,0.556,0,0,0.0,0,0,0.0,0,3,3,0,1,3,1,4,10,-1,1,DeAndre Ayton,2022-23,27,0,0,30.9,4
22022,1629028,0022201160,2023-03-31,PHX vs. DEN,W,28,4,11,0.364,0,0,0.0,0,2,0.0,1,9,10,1,1,0,2,5,8,28,1,DeAndre Ayton,2022-23,27,0,0,30.4,7
22022,1629028,0022201172,2023-04-02,PHX @ OKC,W,31,8,12,0.667,0,0,0.0,3,4,0.75,2,9,11,0,0,0,1,1,19,1,1,DeAndre Ayton,2022-23,27,0,0,30.8,5
22022,1629028,0022201188,2023-04-04,PHX vs. SAS,W,29,6,9,0.667,0,0,0.0,7,7,1.0,4,7,11,1,1,1,3,2,19,2,1,DeAndre Ayton,2022-23,27,0,0,30.3,9
22022,1629028,0022201201,2023-04-06,PHX vs. DEN,W,32,7,9,0.778,0,0,0.0,2,2,1.0,2,3,5,2,0,2,1,4,16,3,1,DeAndre Ayton,2022-23,27,0,0,31.1,6
22023,1629028,0022300023,2023-11-14,POR @ UTA,L,34,10,17,0.588,0,0,0.0,2,2,1.0,5,5,10,3,0,0,2,1,22,-5,1,DeAndre Ayton,2023-24,27,0,0,32.0,3
22023,1629028,0022300199,2023-11-15,POR vs. CLE,L,26,3,10,0.3,0,0,0.0,0,0,0.0,2,4,6,0,0,0,2,3,6,-14,1,DeAndre Ayton,2023-24,27,0,0,32.3,3
22023,1629028,0022300036,2023-11-17,POR vs. LAL,L,38,8,14,0.571,0,0,0.0,1,2,0.5,7,5,12,2,2,0,4,4,17,-7,1,DeAndre Ayton,2023-24,27,0,0,33.1,6
22023,1629028,0022300215,2023-11-19,POR vs. OKC,L,24,5,7,0.714,0,0,0.0,1,2,0.5,2,3,5,2,1,1,2,0,11,-26,1,DeAndre Ayton,2023-24,27,0,0,33.4,2
22023,1629028,0022300041,2023-11-21,POR @ PHX,L,31,9,14,0.643,0,0,0.0,0,0,0.0,6,2,8,4,1,1,2,1,18,-33,1,DeAndre Ayton,2023-24,27,0,0,33.3,1
22023,1629028,0022300245,2023-11-26,POR @ MIL,L,32,5,6,0.833,0,0,0.0,4,6,0.667,4,9,13,2,1,2,0,3,14,-13,1,DeAndre Ayton,2023-24,27,0,0,33.1,9
22023,1629028,0022300254,2023-11-27,POR @ IND,W,38,9,13,0.692,0,0,0.0,4,4,1.0,3,10,13,1,1,0,4,1,22,3,1,DeAndre Ayton,2023-24,27,0,0,33.3,5
22023,1629028,0022300265,2023-11-30,POR @ CLE,W,30,5,9,0.556,0,0,0.0,0,0,0.0,2,4,6,3,0,0,3,2,10,-6,1,DeAndre Ayton,2023-24,27,0,0,32.8,2
22023,1629028,0022300289,2023-12-02,POR @ UTA,L,35,4,8,0.5,0,0,0.0,2,2,1.0,1,10,11,0,0,0,0,3,10,-8,1,DeAndre Ayton,2023-24,27,0,0,32.2,5
22023,1629028,0022300323,2023-12-14,POR vs. UTA,L,21,6,13,0.462,0,0,0.0,2,2,1.0,5,4,9,0,1,1,4,2,14,-13,1,DeAndre Ayton,2023-24,27,0,0,30.9,4
22023,1629028,0022300341,2023-12-16,POR vs. DAL,L,27,3,5,0.6,0,0,0.0,1,2,0.5,3,7,10,2,2,0,1,3,7,1,1,DeAndre Ayton,2023-24,27,0,0,30.2,5
22023,1629028,0022300348,2023-12-17,POR vs. GSW,L,33,4,8,0.5,0,0,0.0,0,0,0.0,3,5,8,1,0,1,1,0,8,-3,1,DeAndre Ayton,2023-24,27,0,0,30.9,0
22023,1629028,0022300363,2023-12-19,POR vs. PHX,W,40,6,18,0.333,0,0,0.0,4,4,1.0,4,11,15,3,0,0,3,3,16,7,1,DeAndre Ayton,2023-24,27,0,0,31.1,7
22023,1629028,0022300381,2023-12-21,POR vs. WAS,L,35,10,21,0.476,0,0,0.0,3,4,0.75,10,6,16,2,0,1,5,3,23,-8,1,DeAndre Ayton,2023-24,27,0,0,32.2,7
22023,1629028,0022300399,2023-12-23,POR @ GSW,L,29,6,12,0.5,0,0,0.0,1,3,0.333,1,5,6,2,3,0,1,2,13,2,1,DeAndre Ayton,2023-24,27,0,0,32.0,5
22023,1629028,0022300590,2024-01-19,POR vs. IND,W,30,6,15,0.4,0,0,0.0,0,0,0.0,2,6,8,1,0,2,1,1,12,-14,1,DeAndre Ayton,2023-24,27,0,0,31.8,1
22023,1629028,0022300605,2024-01-21,POR @ LAL,L,22,3,7,0.429,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,3,6,-17,1,DeAndre Ayton,2023-24,27,0,0,30.2,3
